,0
5452,0.001
5325,0.001
8119,0.001
7262,0.001
1880,0.001
766,0.001
1881,0.001
7261,0.001
1883,0.001
7237,0.001
8122,0.001
7240,0.001
5391,0.001
1849,0.001
5474,0.001
787,0.001
9496,0.001
1141,0.001
1205,0.001
7014,0.001
5780,0.001
855,0.001
9643,0.001
9644,0.001
1211,0.001
7897,0.001
5817,0.001
7892,0.001
1700,0.001
5813,0.001
1701,0.001
225,0.001
5709,0.001
6600,0.001
7070,0.001
1755,0.001
1746,0.001
5680,0.001
1764,0.001
7066,0.001
5824,0.001
9405,0.001
7886,0.001
7885,0.001
7900,0.001
5803,0.001
5802,0.001
853,0.001
1210,0.001
180,0.001
5807,0.001
5797,0.001
5796,0.001
7372,0.001
5794,0.001
7905,0.001
7008,0.001
1703,0.001
1702,0.001
5829,0.001
5820,0.001
1765,0.001
7971,0.001
5653,0.001
7348,0.001
7064,0.001
829,0.001
7354,0.001
832,0.001
9393,0.001
9663,0.001
5704,0.001
1181,0.001
7949,0.001
184,0.001
7069,0.001
5671,0.001
5669,0.001
7050,0.001
7977,0.001
9509,0.001
3646,0.001
7063,0.001
1749,0.001
5699,0.001
7075,0.001
5697,0.001
7068,0.001
1183,0.001
5652,0.001
5673,0.001
1766,0.001
7955,0.001
5665,0.001
7969,0.001
1761,0.001
1753,0.001
1185,0.001
7056,0.001
7352,0.001
1064,0.001
5689,0.001
7059,0.001
7899,0.001
7903,0.001
857,0.001
5715,0.001
7042,0.001
7046,0.001
1192,0.001
9402,0.001
7930,0.001
5755,0.001
1722,0.001
7921,0.001
7365,0.001
5753,0.001
7030,0.001
5752,0.001
7032,0.001
7924,0.001
7361,0.001
7034,0.001
1196,0.001
1737,0.001
7943,0.001
1731,0.001
5732,0.001
1709,0.001
5778,0.001
7016,0.001
1203,0.001
5775,0.001
9647,0.001
1200,0.001
9654,0.001
5756,0.001
5720,0.001
9401,0.001
226,0.001
839,0.001
5723,0.001
123,0.001
838,0.001
5719,0.001
843,0.001
1732,0.001
5831,0.001
860,0.001
1683,0.001
5859,0.001
1674,0.001
1676,0.001
1677,0.001
7871,0.001
5861,0.001
862,0.001
179,0.001
7879,0.001
1054,0.001
5856,0.001
7873,0.001
7874,0.001
7379,0.001
1681,0.001
7883,0.001
6993,0.001
5833,0.001
5735,0.001
9406,0.001
5786,0.001
7371,0.001
5707,0.001
7906,0.001
9638,0.001
5843,0.001
5842,0.001
1213,0.001
5841,0.001
1688,0.001
9639,0.001
6999,0.001
5838,0.001
1057,0.001
1689,0.001
7001,0.001
1691,0.001
1851,0.001
5388,0.001
6760,0.001
7665,0.001
6746,0.001
1473,0.001
6370,0.001
7664,0.001
6748,0.001
6342,0.001
1477,0.001
9580,0.001
7666,0.001
1329,0.001
7667,0.001
7662,0.001
9578,0.001
944,0.001
7660,0.001
6727,0.001
6729,0.001
9540,0.001
6745,0.001
1010,0.001
6743,0.001
204,0.001
6711,0.001
7512,0.001
6410,0.001
6408,0.001
6407,0.001
6406,0.001
9437,0.001
952,0.001
6403,0.001
1449,0.001
6373,0.001
6371,0.001
7490,0.001
7663,0.001
7497,0.001
6349,0.001
9453,0.001
6368,0.001
6366,0.001
1007,0.001
805,0.001
7138,0.001
803,0.001
1805,0.001
802,0.001
5537,0.001
801,0.001
188,0.001
800,0.001
7144,0.001
5531,0.001
230,0.001
5547,0.001
1158,0.001
1080,0.001
8027,0.001
1161,0.001
8018,0.001
804,0.001
7136,0.001
1008,0.001
7309,0.001
6733,0.001
7650,0.001
945,0.001
7654,0.001
6362,0.001
156,0.001
1320,0.001
1466,0.001
6736,0.001
7659,0.001
5873,0.001
6946,0.001
6983,0.001
1156,0.001
5546,0.001
5545,0.001
9684,0.001
6411,0.001
6709,0.001
5390,0.001
1526,0.001
6800,0.001
6785,0.001
9590,0.001
1520,0.001
7464,0.001
6802,0.001
7463,0.001
1026,0.001
9535,0.001
6412,0.001
6260,0.001
6261,0.001
929,0.001
1512,0.001
1303,0.001
6282,0.001
168,0.001
6280,0.001
928,0.001
6254,0.001
1023,0.001
1516,0.001
154,0.001
1013,0.001
6322,0.001
1014,0.001
7677,0.001
7484,0.001
7483,0.001
6765,0.001
6316,0.001
152,0.001
6784,0.001
6288,0.001
7705,0.001
7702,0.001
148,0.001
6794,0.001
7703,0.001
6279,0.001
7695,0.001
6277,0.001
6721,0.001
157,0.001
1461,0.001
6382,0.001
1458,0.001
6380,0.001
6378,0.001
6377,0.001
9574,0.001
213,0.001
6725,0.001
7508,0.001
9436,0.001
1451,0.001
6400,0.001
6707,0.001
1330,0.001
1446,0.001
7507,0.001
6387,0.001
930,0.001
949,0.001
7697,0.001
1301,0.001
1510,0.001
6267,0.001
1298,0.001
6793,0.001
6266,0.001
6265,0.001
1511,0.001
6331,0.001
7489,0.001
7668,0.001
6384,0.001
6397,0.001
7639,0.001
7641,0.001
1324,0.001
1795,0.001
7126,0.001
7127,0.001
7316,0.001
5577,0.001
1168,0.001
5576,0.001
1167,0.001
5575,0.001
1166,0.001
8013,0.001
7317,0.001
7864,0.001
5559,0.001
8016,0.001
8017,0.001
5565,0.001
8009,0.001
8008,0.001
5601,0.001
8007,0.001
813,0.001
8012,0.001
8011,0.001
1169,0.001
5581,0.001
819,0.001
5637,0.001
195,0.001
7082,0.001
7985,0.001
7340,0.001
1771,0.001
7987,0.001
1177,0.001
5630,0.001
5629,0.001
5628,0.001
1069,0.001
5603,0.001
7332,0.001
5602,0.001
9679,0.001
229,0.001
5598,0.001
5596,0.001
8104,0.001
1865,0.001
771,0.001
1867,0.001
9489,0.001
1850,0.001
8108,0.001
770,0.001
1102,0.001
7266,0.001
9479,0.001
5341,0.001
7229,0.001
234,0.001
7216,0.001
9703,0.001
7215,0.001
8100,0.001
5359,0.001
8102,0.001
9471,0.001
5363,0.001
5594,0.001
8003,0.001
809,0.001
8005,0.001
7102,0.001
5590,0.001
1172,0.001
194,0.001
7326,0.001
1074,0.001
7109,0.001
7319,0.001
231,0.001
7160,0.001
5475,0.001
7268,0.001
1118,0.001
7983,0.001
820,0.001
5641,0.001
1814,0.001
793,0.001
5490,0.001
791,0.001
5526,0.001
5486,0.001
5485,0.001
5484,0.001
9687,0.001
1819,0.001
5481,0.001
1147,0.001
5479,0.001
8046,0.001
1083,0.001
9387,0.001
5503,0.001
8038,0.001
1816,0.001
9386,0.001
7145,0.001
1813,0.001
9681,0.001
808,0.001
8020,0.001
8021,0.001
7128,0.001
7314,0.001
5552,0.001
8023,0.001
1078,0.001
1079,0.001
8026,0.001
5529,0.001
5527,0.001
7078,0.001
5489,0.001
1811,0.001
7155,0.001
5521,0.001
5520,0.001
1180,0.001
5619,0.001
7993,0.001
9676,0.001
7092,0.001
5614,0.001
7122,0.001
5612,0.001
7335,0.001
5610,0.001
9677,0.001
7096,0.001
9503,0.001
9390,0.001
7098,0.001
7089,0.001
7991,0.001
7088,0.001
818,0.001
7992,0.001
7337,0.001
5519,0.001
1776,0.001
5518,0.001
5517,0.001
5516,0.001
7147,0.001
1806,0.001
7148,0.001
5510,0.001
7307,0.001
5508,0.001
1808,0.001
5505,0.001
5504,0.001
5562,0.001
7123,0.001
5564,0.001
7994,0.001
5622,0.001
3644,0.001
7419,0.001
421,0.001
1989,0.001
9762,0.001
2031,0.001
684,0.001
9746,0.001
4944,0.001
8253,0.001
4943,0.001
4942,0.001
4940,0.001
705,0.001
4938,0.001
9759,0.001
4935,0.001
4921,0.001
89,0.001
8291,0.001
2023,0.001
2024,0.001
4898,0.001
708,0.001
2036,0.001
1987,0.001
688,0.001
4945,0.001
4916,0.001
9763,0.001
5025,0.001
4913,0.001
8296,0.001
4911,0.001
4910,0.001
4909,0.001
8297,0.001
4907,0.001
4905,0.001
2034,0.001
4902,0.001
4900,0.001
5027,0.001
4927,0.001
2027,0.001
5023,0.001
8189,0.001
99,0.001
1954,0.001
2113,0.001
8409,0.001
252,0.001
2111,0.001
4700,0.001
254,0.001
8391,0.001
4695,0.001
4693,0.001
8198,0.001
8197,0.001
5127,0.001
9797,0.001
4685,0.001
4683,0.001
5140,0.001
2118,0.001
8250,0.001
4658,0.001
664,0.001
660,0.001
9805,0.001
2112,0.001
635,0.001
5130,0.001
9338,0.001
9337,0.001
5131,0.001
8413,0.001
2117,0.001
1956,0.001
4661,0.001
4660,0.001
5135,0.001
5137,0.001
8190,0.001
8288,0.001
8273,0.001
4821,0.001
4843,0.001
2053,0.001
713,0.001
5055,0.001
715,0.001
2054,0.001
8321,0.001
4844,0.001
4829,0.001
4842,0.001
9748,0.001
2056,0.001
4837,0.001
673,0.001
4833,0.001
4832,0.001
4831,0.001
4896,0.001
5032,0.001
8319,0.001
8318,0.001
5059,0.001
5060,0.001
5064,0.001
85,0.001
2068,0.001
8234,0.001
4816,0.001
669,0.001
4814,0.001
9774,0.001
8330,0.001
5067,0.001
4810,0.001
4809,0.001
4807,0.001
4805,0.001
4804,0.001
4826,0.001
2063,0.001
8338,0.001
693,0.001
8281,0.001
4897,0.001
8265,0.001
8266,0.001
5001,0.001
8267,0.001
4998,0.001
9751,0.001
4996,0.001
8261,0.001
5010,0.001
1998,0.001
8269,0.001
9753,0.001
8270,0.001
4986,0.001
697,0.001
2002,0.001
2003,0.001
695,0.001
8277,0.001
91,0.001
4973,0.001
2009,0.001
4967,0.001
8282,0.001
700,0.001
4964,0.001
2011,0.001
8255,0.001
4960,0.001
4959,0.001
8284,0.001
2015,0.001
4954,0.001
8285,0.001
4951,0.001
690,0.001
689,0.001
1991,0.001
8194,0.001
8403,0.001
8405,0.001
4709,0.001
4719,0.001
9789,0.001
8381,0.001
646,0.001
8203,0.001
4712,0.001
4711,0.001
9790,0.001
4708,0.001
4680,0.001
8384,0.001
8385,0.001
5121,0.001
650,0.001
4733,0.001
4734,0.001
730,0.001
8210,0.001
2097,0.001
4723,0.001
4725,0.001
251,0.001
4787,0.001
4277,0.001
718,0.001
9734,0.001
8350,0.001
4784,0.001
4783,0.001
8226,0.001
5081,0.001
4781,0.001
4779,0.001
4760,0.001
9783,0.001
8359,0.001
2084,0.001
82,0.001
4728,0.001
651,0.001
8363,0.001
8209,0.001
3347,0.001
375,0.001
9027,0.001
3341,0.001
3340,0.001
3339,0.001
3337,0.001
3334,0.001
3356,0.001
374,0.001
3330,0.001
3329,0.001
3328,0.001
3327,0.001
2697,0.001
3322,0.001
3321,0.001
9034,0.001
9024,0.001
2692,0.001
8364,0.001
2690,0.001
5111,0.001
4747,0.001
8206,0.001
2088,0.001
4735,0.001
8366,0.001
8204,0.001
2089,0.001
4742,0.001
8369,0.001
9784,0.001
5115,0.001
4737,0.001
7256,0.001
9853,0.001
8605,0.001
3335,0.001
9349,0.001
8344,0.001
5074,0.001
4618,0.001
4616,0.001
2141,0.001
623,0.001
9334,0.001
4611,0.001
5163,0.001
2132,0.001
1949,0.001
8187,0.001
630,0.001
5147,0.001
8418,0.001
4650,0.001
5149,0.001
2122,0.001
8420,0.001
4646,0.001
624,0.001
2140,0.001
629,0.001
9368,0.001
4677,0.001
4676,0.001
4674,0.001
4673,0.001
5144,0.001
2119,0.001
2120,0.001
5145,0.001
5157,0.001
8437,0.001
8438,0.001
2134,0.001
2135,0.001
8440,0.001
1947,0.001
2139,0.001
239,0.001
5150,0.001
4633,0.001
4792,0.001
9782,0.001
4767,0.001
5096,0.001
652,0.001
5102,0.001
1963,0.001
724,0.001
4764,0.001
8358,0.001
4761,0.001
1972,0.001
4775,0.001
4704,0.001
8352,0.001
5071,0.001
2072,0.001
4794,0.001
1974,0.001
5094,0.001
5091,0.001
5005,0.001
8222,0.001
2127,0.001
8188,0.001
4639,0.001
8429,0.001
100,0.001
5153,0.001
8433,0.001
5122,0.001
9793,0.001
4797,0.001
2080,0.001
5085,0.001
9733,0.001
8224,0.001
4772,0.001
655,0.001
654,0.001
5063,0.001
672,0.001
25,0.001
4474,0.001
2170,0.001
8485,0.001
4546,0.001
4545,0.001
4544,0.001
604,0.001
2173,0.001
2216,0.001
8583,0.001
2180,0.001
2256,0.001
4336,0.001
9371,0.001
4334,0.001
4332,0.001
5256,0.001
4331,0.001
5257,0.001
4550,0.001
8487,0.001
8483,0.001
1935,0.001
5192,0.001
8497,0.001
4519,0.001
9722,0.001
8499,0.001
5197,0.001
745,0.001
9723,0.001
4539,0.001
608,0.001
606,0.001
4559,0.001
2167,0.001
2168,0.001
4556,0.001
2169,0.001
607,0.001
5258,0.001
4340,0.001
9833,0.001
5250,0.001
8148,0.001
567,0.001
8576,0.001
5248,0.001
2254,0.001
8578,0.001
4342,0.001
4320,0.001
2260,0.001
755,0.001
8601,0.001
2271,0.001
2272,0.001
2273,0.001
4290,0.001
2274,0.001
555,0.001
9320,0.001
4349,0.001
4326,0.001
4351,0.001
4325,0.001
237,0.001
8586,0.001
8589,0.001
4321,0.001
5260,0.001
1911,0.001
5251,0.001
8570,0.001
4350,0.001
4366,0.001
4365,0.001
4361,0.001
752,0.001
4360,0.001
4354,0.001
4353,0.001
5186,0.001
4527,0.001
5061,0.001
4505,0.001
8513,0.001
1923,0.001
9720,0.001
4513,0.001
8509,0.001
5206,0.001
4503,0.001
4504,0.001
8508,0.001
4528,0.001
5200,0.001
9750,0.001
4514,0.001
8503,0.001
8462,0.001
4586,0.001
4581,0.001
8174,0.001
5213,0.001
1922,0.001
4493,0.001
2191,0.001
3647,0.001
9326,0.001
4509,0.001
4511,0.001
9721,0.001
8163,0.001
8507,0.001
1927,0.001
9718,0.001
1921,0.001
8520,0.001
4478,0.001
4483,0.001
2195,0.001
4485,0.001
2194,0.001
4488,0.001
8467,0.001
5175,0.001
613,0.001
2148,0.001
617,0.001
8454,0.001
77,0.001
8455,0.001
618,0.001
2150,0.001
5173,0.001
4592,0.001
1940,0.001
8479,0.001
1937,0.001
5190,0.001
9329,0.001
8491,0.001
4532,0.001
8492,0.001
4530,0.001
4600,0.001
8175,0.001
2159,0.001
1942,0.001
257,0.001
8473,0.001
9330,0.001
4566,0.001
5176,0.001
101,0.001
4564,0.001
8476,0.001
5178,0.001
616,0.001
8460,0.001
8459,0.001
619,0.001
5167,0.001
8449,0.001
8451,0.001
740,0.001
4287,0.001
5285,0.001
5287,0.001
260,0.001
5235,0.001
8547,0.001
1914,0.001
4412,0.001
5237,0.001
8549,0.001
4410,0.001
8154,0.001
8551,0.001
4318,0.001
1945,0.001
9336,0.001
8181,0.001
4871,0.001
8309,0.001
93,0.001
245,0.001
9744,0.001
1915,0.001
2224,0.001
4416,0.001
4417,0.001
8150,0.001
4421,0.001
4382,0.001
4381,0.001
5245,0.001
2244,0.001
67,0.001
4374,0.001
4372,0.001
4371,0.001
9716,0.001
9822,0.001
4406,0.001
2228,0.001
5231,0.001
5232,0.001
2221,0.001
9768,0.001
2049,0.001
4859,0.001
4889,0.001
680,0.001
4884,0.001
2040,0.001
8304,0.001
4879,0.001
677,0.001
4877,0.001
5037,0.001
1980,0.001
5039,0.001
241,0.001
2043,0.001
4874,0.001
9739,0.001
8316,0.001
8317,0.001
4851,0.001
4888,0.001
87,0.001
2050,0.001
2037,0.001
8242,0.001
4857,0.001
5045,0.001
711,0.001
9742,0.001
5050,0.001
9740,0.001
4856,0.001
86,0.001
8239,0.001
4854,0.001
4870,0.001
4872,0.001
1984,0.001
8244,0.001
4895,0.001
4894,0.001
9825,0.001
4392,0.001
2237,0.001
5272,0.001
4308,0.001
4307,0.001
5276,0.001
760,0.001
2269,0.001
4299,0.001
8598,0.001
9321,0.001
8569,0.001
1920,0.001
4437,0.001
749,0.001
4446,0.001
9819,0.001
71,0.001
8157,0.001
587,0.001
4309,0.001
5271,0.001
4438,0.001
5269,0.001
2276,0.001
5291,0.001
4283,0.001
8603,0.001
2278,0.001
2280,0.001
4278,0.001
8133,0.001
4294,0.001
4295,0.001
556,0.001
5265,0.001
2261,0.001
562,0.001
4313,0.001
757,0.001
5267,0.001
9333,0.001
4436,0.001
5242,0.001
4467,0.001
5222,0.001
2203,0.001
8530,0.001
4454,0.001
4453,0.001
8160,0.001
8531,0.001
8532,0.001
2209,0.001
2218,0.001
8545,0.001
8546,0.001
577,0.001
8153,0.001
2232,0.001
8556,0.001
2236,0.001
8528,0.001
4468,0.001
4448,0.001
4469,0.001
8538,0.001
4434,0.001
5229,0.001
5230,0.001
9324,0.001
4429,0.001
4428,0.001
582,0.001
2211,0.001
8533,0.001
571,0.001
8527,0.001
2200,0.001
589,0.001
4471,0.001
4470,0.001
5220,0.001
2700,0.001
5290,0.001
3358,0.001
8764,0.001
8766,0.001
8767,0.001
9869,0.001
3950,0.001
3949,0.001
3948,0.001
3947,0.001
3944,0.001
2435,0.001
4090,0.001
2436,0.001
2437,0.001
2439,0.001
274,0.001
2441,0.001
3935,0.001
483,0.001
3929,0.001
3954,0.001
2431,0.001
8765,0.001
3946,0.001
4085,0.001
8701,0.001
2363,0.001
8707,0.001
4081,0.001
4080,0.001
4079,0.001
2364,0.001
4075,0.001
8704,0.001
4072,0.001
4071,0.001
9858,0.001
2368,0.001
4021,0.001
4017,0.001
8689,0.001
8777,0.001
3958,0.001
8762,0.001
486,0.001
9291,0.001
3964,0.001
9852,0.001
4103,0.001
8929,0.001
8644,0.001
2300,0.001
542,0.001
4225,0.001
8633,0.001
262,0.001
4220,0.001
2305,0.001
8641,0.001
2307,0.001
4209,0.001
64,0.001
2426,0.001
488,0.001
8728,0.001
2420,0.001
9296,0.001
497,0.001
8733,0.001
4008,0.001
8738,0.001
4005,0.001
2407,0.001
2409,0.001
3996,0.001
2411,0.001
8742,0.001
3991,0.001
3962,0.001
490,0.001
2412,0.001
3987,0.001
3985,0.001
511,0.001
9856,0.001
9109,0.001
9112,0.001
285,0.001
2790,0.001
2789,0.001
3108,0.001
327,0.001
2769,0.001
9959,0.001
3144,0.001
3142,0.001
2356,0.001
3139,0.001
2774,0.001
9118,0.001
3129,0.001
9119,0.001
3127,0.001
9963,0.001
3121,0.001
321,0.001
2813,0.001
9141,0.001
2811,0.001
3100,0.001
2798,0.001
326,0.001
9133,0.001
2804,0.001
3088,0.001
3087,0.001
325,0.001
3084,0.001
3082,0.001
3080,0.001
3149,0.001
9136,0.001
2807,0.001
3077,0.001
3074,0.001
9139,0.001
9253,0.001
2784,0.001
9965,0.001
9301,0.001
2387,0.001
9298,0.001
8720,0.001
2393,0.001
2394,0.001
9862,0.001
2397,0.001
2398,0.001
55,0.001
8710,0.001
506,0.001
268,0.001
8702,0.001
8690,0.001
2353,0.001
1894,0.001
9855,0.001
8718,0.001
4043,0.001
9125,0.001
4046,0.001
9127,0.001
3113,0.001
3112,0.001
9128,0.001
3559,0.001
3563,0.001
4274,0.001
8717,0.001
4061,0.001
4059,0.001
4057,0.001
4056,0.001
2373,0.001
4051,0.001
9861,0.001
2378,0.001
8715,0.001
2297,0.001
4204,0.001
4202,0.001
3714,0.001
8897,0.001
3659,0.001
2559,0.001
8900,0.001
3652,0.001
3691,0.001
9891,0.001
8903,0.001
3733,0.001
4200,0.001
3729,0.001
3727,0.001
2530,0.001
3723,0.001
3722,0.001
432,0.001
3717,0.001
3716,0.001
9893,0.001
3664,0.001
8895,0.001
3666,0.001
8780,0.001
3921,0.001
8782,0.001
2554,0.001
3688,0.001
428,0.001
3685,0.001
8889,0.001
3682,0.001
427,0.001
3675,0.001
3674,0.001
3672,0.001
3671,0.001
3669,0.001
3692,0.001
2556,0.001
9889,0.001
3713,0.001
2543,0.001
3586,0.001
9909,0.001
8923,0.001
8925,0.001
3600,0.001
9269,0.001
3575,0.001
3574,0.001
3573,0.001
3572,0.001
3571,0.001
3569,0.001
3567,0.001
2598,0.001
3565,0.001
9905,0.001
2703,0.001
3601,0.001
3583,0.001
412,0.001
3708,0.001
8920,0.001
3706,0.001
431,0.001
8883,0.001
3701,0.001
2540,0.001
3699,0.001
3698,0.001
9890,0.001
3696,0.001
3651,0.001
3648,0.001
9876,0.001
2594,0.001
3595,0.001
8918,0.001
3591,0.001
3589,0.001
2332,0.001
60,0.001
8671,0.001
547,0.001
4250,0.001
8628,0.001
9315,0.001
4246,0.001
4242,0.001
8624,0.001
4240,0.001
8625,0.001
8626,0.001
4237,0.001
8627,0.001
2296,0.001
4191,0.001
2312,0.001
515,0.001
4122,0.001
2336,0.001
4254,0.001
2288,0.001
4136,0.001
9836,0.001
4198,0.001
2310,0.001
2311,0.001
4195,0.001
4194,0.001
4193,0.001
4192,0.001
4231,0.001
8629,0.001
534,0.001
4253,0.001
551,0.001
2283,0.001
8610,0.001
2285,0.001
4265,0.001
549,0.001
4138,0.001
4131,0.001
4151,0.001
2314,0.001
8651,0.001
8652,0.001
4184,0.001
532,0.001
2315,0.001
531,0.001
4177,0.001
8658,0.001
4172,0.001
2321,0.001
4163,0.001
2333,0.001
8665,0.001
2328,0.001
8666,0.001
62,0.001
4153,0.001
8664,0.001
4144,0.001
8674,0.001
4140,0.001
2341,0.001
8679,0.001
265,0.001
8683,0.001
4123,0.001
4118,0.001
4143,0.001
8684,0.001
518,0.001
4115,0.001
4114,0.001
4113,0.001
4112,0.001
2349,0.001
4109,0.001
4108,0.001
4107,0.001
9135,0.001
9307,0.001
338,0.001
3544,0.001
3557,0.001
9911,0.001
3555,0.001
9912,0.001
2604,0.001
409,0.001
2605,0.001
8935,0.001
8937,0.001
9266,0.001
2617,0.001
8938,0.001
3538,0.001
8942,0.001
3534,0.001
3533,0.001
3532,0.001
2612,0.001
410,0.001
3543,0.001
3483,0.001
3522,0.001
3504,0.001
8960,0.001
8961,0.001
2624,0.001
3498,0.001
3519,0.001
2626,0.001
2627,0.001
9924,0.001
8963,0.001
400,0.001
8965,0.001
399,0.001
8967,0.001
3487,0.001
3486,0.001
3516,0.001
9268,0.001
8945,0.001
8949,0.001
3413,0.001
9262,0.001
3404,0.001
3403,0.001
9007,0.001
2654,0.001
2652,0.001
3478,0.001
3460,0.001
3477,0.001
8971,0.001
3472,0.001
3470,0.001
3468,0.001
8973,0.001
8974,0.001
8976,0.001
3462,0.001
2667,0.001
3414,0.001
3485,0.001
2665,0.001
3481,0.001
3397,0.001
9936,0.001
2655,0.001
390,0.001
3432,0.001
3431,0.001
3429,0.001
389,0.001
388,0.001
2659,0.001
386,0.001
385,0.001
3421,0.001
2653,0.001
8998,0.001
3417,0.001
9922,0.001
8955,0.001
8979,0.001
9059,0.001
3364,0.001
2686,0.001
3361,0.001
9038,0.001
3312,0.001
3395,0.001
3254,0.001
3273,0.001
3268,0.001
9920,0.001
3267,0.001
9950,0.001
3264,0.001
3263,0.001
2720,0.001
2721,0.001
3255,0.001
3252,0.001
9020,0.001
9019,0.001
3367,0.001
9018,0.001
2673,0.001
9939,0.001
3152,0.001
3391,0.001
381,0.001
2676,0.001
3385,0.001
3383,0.001
3381,0.001
9011,0.001
2680,0.001
9012,0.001
3376,0.001
2687,0.001
2682,0.001
26,0.001
9016,0.001
9058,0.001
356,0.001
3248,0.001
3299,0.001
3278,0.001
3295,0.001
9051,0.001
3292,0.001
3289,0.001
2710,0.001
3286,0.001
3285,0.001
2711,0.001
2713,0.001
360,0.001
3394,0.001
9937,0.001
2602,0.001
3499,0.001
9919,0.001
8954,0.001
2708,0.001
9046,0.001
2727,0.001
9045,0.001
2729,0.001
2730,0.001
2732,0.001
3240,0.001
2733,0.001
2736,0.001
3275,0.001
3277,0.001
2704,0.001
366,0.001
3309,0.001
3308,0.001
9040,0.001
9041,0.001
9042,0.001
3304,0.001
9044,0.001
8977,0.001
2731,0.001
8989,0.001
2929,0.001
2945,0.001
2944,0.001
2943,0.001
2937,0.001
2864,0.001
2865,0.001
2931,0.001
297,0.001
9152,0.001
3173,0.001
316,0.001
2817,0.001
3165,0.001
9254,0.001
3185,0.001
3179,0.001
3176,0.001
3175,0.001
2855,0.001
2928,0.001
9199,0.001
2957,0.001
9996,0.001
2891,0.001
9229,0.001
2887,0.001
2868,0.001
2927,0.001
2972,0.001
2853,0.001
286,0.001
2970,0.001
2969,0.001
2,0.001
9197,0.001
9992,0.001
2963,0.001
2959,0.001
2958,0.001
9096,0.001
3172,0.001
9226,0.001
3207,0.001
9071,0.001
9073,0.001
9074,0.001
3218,0.001
3217,0.001
3215,0.001
345,0.001
9078,0.001
3206,0.001
3171,0.001
9079,0.001
3204,0.001
9083,0.001
3200,0.001
3455,0.001
3197,0.001
3199,0.001
3198,0.001
2740,0.001
2739,0.001
3227,0.001
3228,0.001
9099,0.001
2762,0.001
3192,0.001
9101,0.001
3162,0.001
3161,0.001
339,0.001
3159,0.001
9958,0.001
9103,0.001
3156,0.001
2767,0.001
9106,0.001
3191,0.001
9147,0.001
3216,0.001
3229,0.001
2877,0.001
9955,0.001
2899,0.001
2987,0.001
3000,0.001
2999,0.001
9243,0.001
9981,0.001
305,0.001
2837,0.001
2838,0.001
9988,0.001
2985,0.001
3056,0.001
9189,0.001
2840,0.001
2981,0.001
2980,0.001
9246,0.001
9170,0.001
3,0.001
3041,0.001
9245,0.001
3003,0.001
9179,0.001
3008,0.001
2645,0.001
8982,0.001
9932,0.001
2900,0.001
2646,0.001
394,0.001
3446,0.001
8986,0.001
8987,0.001
2650,0.001
3234,0.001
3233,0.001
3232,0.001
2833,0.001
3014,0.001
2829,0.001
9176,0.001
3057,0.001
3017,0.001
9249,0.001
9167,0.001
2844,0.001
2737,0.001
2906,0.001
9993,0.001
2917,0.001
9216,0.001
2871,0.001
9217,0.001
2872,0.001
9221,0.001
2909,0.001
2873,0.001
2905,0.001
315,0.001
9224,0.001
2902,0.001
2924,0.001
9242,0.001
9239,0.001
9166,0.001
3039,0.001
3050,0.001
314,0.001
3051,0.001
3047,0.001
3044,0.001
9161,0.001
2826,0.001
2821,0.001
2822,0.001
9247,0.001
3028,0.001
9980,0.001
3034,0.001
3049,0.001
9979,0.001
4078,0.0
4062,0.0
3878,0.0
4076,0.0
3839,0.0
4064,0.0
4065,0.0
4069,0.0
4073,0.0
4055,0.0
4039,0.0
4054,0.0
3829,0.0
4077,0.0
3959,0.0
3956,0.0
3955,0.0
3866,0.0
3825,0.0
3830,0.0
3831,0.0
3833,0.0
3834,0.0
3835,0.0
4050,0.0
3836,0.0
3838,0.0
4052,0.0
4116,0.0
4049,0.0
4111,0.0
4040,0.0
4087,0.0
3844,0.0
4088,0.0
4089,0.0
4091,0.0
4093,0.0
4096,0.0
4097,0.0
4098,0.0
4099,0.0
4104,0.0
4105,0.0
4117,0.0
4048,0.0
4119,0.0
4120,0.0
4121,0.0
4125,0.0
4127,0.0
4086,0.0
4084,0.0
4082,0.0
4053,0.0
4041,0.0
4042,0.0
4045,0.0
4047,0.0
3840,0.0
3918,0.0
3847,0.0
3942,0.0
3912,0.0
3913,0.0
3916,0.0
3917,0.0
3919,0.0
3924,0.0
3927,0.0
3933,0.0
3937,0.0
3938,0.0
3939,0.0
3940,0.0
3941,0.0
3943,0.0
3869,0.0
3945,0.0
3952,0.0
3909,0.0
3901,0.0
3898,0.0
3881,0.0
3870,0.0
3871,0.0
3873,0.0
3874,0.0
4037,0.0
3876,0.0
3877,0.0
3911,0.0
3953,0.0
3849,0.0
3762,0.0
3852,0.0
3855,0.0
3857,0.0
3861,0.0
3862,0.0
3821,0.0
3815,0.0
3814,0.0
3778,0.0
3756,0.0
3758,0.0
3759,0.0
3761,0.0
3765,0.0
3868,0.0
3768,0.0
3771,0.0
3780,0.0
3812,0.0
3782,0.0
3784,0.0
3789,0.0
3793,0.0
3794,0.0
3796,0.0
3800,0.0
3808,0.0
3864,0.0
4038,0.0
8821,0.0
3997,0.0
8822,0.0
8677,0.0
8678,0.0
8680,0.0
8682,0.0
8734,0.0
8739,0.0
8843,0.0
8741,0.0
8806,0.0
8812,0.0
8813,0.0
8814,0.0
8815,0.0
8823,0.0
8668,0.0
8824,0.0
8826,0.0
8827,0.0
8828,0.0
